5,Indian skincare startup Mamaearth eyes $3 billion valuation in 2023 IPO - sources,companies," Sequoia Capital-backed Indian skincare startup Mamaearth is in talks to raise at least $300 million in a planned IPO next year and is seeking a valuation of around $3 billion, three people with direct knowledge of the company's plans told Reuters Founded in 2016, Mamaearth has become popular in India with its range of ""toxin-free"" products such as face washes, shampoos and hair oils. It competes with Unilever's India unit, Hindustan Unilever, and Procter & Gamble Co in the booming personal care industry. The company was last valued at $1.2 billion in January this year when it raised fresh funds from investors including Sequoia and Belgium's Sofina. Mamaearth is targetting a valuation of around $3 billion – 10-12 times forward earnings based on sales growth and future revenue potential, a person briefed on the discussions said. It plans to file draft regulatory papers by the end of this year, said sources, who declined to be named as the plan is private. Two of those sources said Mamaearth is in early-stage discussions to raise at least $300 million in its IPO, with a third source pegging the number at $350 million. A Mamaearth spokesperson declined to comment on its IPO plans. The company's target valuation for the IPO, and the funds it plans to raise, have not been previously reported. The company is in talks with JP Morgan Chase, India's JM Financial and Kotak Mahindra Capital to appoint them as bookrunners to the deal, the sources added JP Morgan Chase declined to comment. JM Financial and Kotak did not immediately respond to requests for comment. Mamaearth's IPO plans come during a broader rout in capital markets and a slowdown in India's booming startup ecosystem that recorded a steller $35 billion in record fundraising last year. Now, some startups are cutting back on staff and finding it difficult to raise funds, Reuters has reported. Mamaearth was co-founded by Varun Alagh, a former Hindustan Unilever executive, and his wife Ghazal. With the brand endorsed by popular Bollywood celebrities, the duo has cashed in on growing e-commerce adoption in India by offering its products on platforms such as Amazon and Walmart's Flipkart. India's beauty and personal care industry is expected to grow to $27.5 billion by 2025, from $17.8 billion in 2020, Indian financial services firm Avendus estimates. The number of online shoppers for beauty products is also projected to rise to 135 million from 25 million during that period, it added. One equity research analyst, however, said the success of Mamaearth's IPO could hinge on how it plans to rapidly expand into offline sales. Most Indians still go to retail outlets to shop, with e-commerce accounting for just 5-6% of spending. CEO Alagh told the Business Standard newspaper in January that 70% of Mamaearth's sales come from online platforms, but it was targetting a bigger offline presence and aiming to reach 40,000 retail outlets in 100 cities this year. For the fiscal year ended in March 2022, Mamaearth's parent, Honasa Consumer Pvt Ltd, registered a revenue of $130 million, with a small profit, said one of the three sources. The company recorded a post-tax profit of 246 million Indian rupees ($3.15 million) for the year ended March 2021."
6,"Metro projects to generate Rs 80,000 crore business opportunities for construction companies: ICRA",companies," The domestic metro rail projects will provide business opportunities worth Rs 80,000 crore for construction companies over the next five years, according to ICRA. In India, 15 cities have operational metro networks of about 746 km (many of which are undertaking expansion), the agency said adding another seven cities have under-implementation metro projects of about 640 km. This is apart from 1,400 km of metro rail projects worth Rs 2 trillion in the approval/proposal stages, of which a 352-km of new metro network has been approved, with the balance being in the proposal stage. Metro rail projects offer Rs 80,000 crore business opportunities to construction firms over the next five years, it said. ""Given the government's thrust for infrastructure development, the metro rail network is likely to witness 2.7 times expansion in the next five years. ""Typically, the metro rail development cost ranges between Rs 280-320 crore/km for elevated metro and the cost could be much higher in the case of an underground metro network,"" Abhishek Gupta, Sector Head & Assistant Vice President, Corporate Ratings, ICRA, said."
7,Agnipath scheme golden opportunity for industry to engage talented personnel; committed to offer jobs: BK Goenka,companies," Welspun Chairman BK Goenka on Tuesday said the Centre's Agnipath scheme is a golden opportunity for the industry to engage highly skilled, disciplined and talented personnel, and the group has committed to offer jobs to those who have undergone four-year defence services under the programme. Joining the chorus of other India Inc leaders -- including Mahindra Group chief Anand Mahindra and Tata Sons Chairman N Chandrasekaran, who on Monday had rallied behind the scheme -- Goenka said Agniveers will find suitable openings at different levels in Welspun, a group with interests in line pipes, home textiles, infrastructure and steel, among others. ""Agnipath scheme is a golden opportunity for the industry to engage highly skilled, disciplined, and talented personnel in their organisations,"" he said in a statement. With minor orientation on industrial machinery, Goenka said, ""They will be able to deliver quality output. The Agniveers will find suitable openings at different levels in Welspun"". The Agnipath scheme for the armed forces, announced on June 14, provides for the recruitment of youth between the age bracket of 17-and-half years to 21 only four years, with a provision to retain 25 per cent of them for 15 more years. The others would retire without gratuity and pension benefits. Later, the government extended the upper age limit to 23 years for recruitment in 2022. Protests have erupted in several states against the scheme. Welspun said it is putting its ""foot forward in the right direction with conviction by announcing that it will offer great career opportunities to our honourable Agniveers""."
8,Govt department to collaborate with SBI for creation of integrated pension portal,companies," The Centre's Department of Pension & Pensioners' Welfare (DoPPW) will collaborate with the State Bank of India (SBI) to create an integrated pension portal to enhance ease of living of pensioners, according to an official statement on Tuesday. Sessions on pension policy reforms and digitisation regarding the disbursement of pensions to central government pensioners were organised with the objective of updating SBI field functionaries during the two-day bankers' awareness programme in Udaipur, Rajasthan. Special sessions were organised on income tax matters related to pensioners as well as digital means of submitting annual life certificates, said the statement by the Ministry of Personnel, Public Grievances and Pensions. It was decided that immediate efforts are needed for the creation of an integrated pension portal by linking the existing portals of the DoPPW and the SBI to provide seamless services to pensioners, it said. Face authentication technology for digital life certificate may be advertised extensively by banks, the statement said. Digital life certificate and face authentication technology would be a game changer for pensioners and banks in the submission of life certificates, it said. It is expected that through these programmes, the objective of enhancing ease of living' of pensioners will be achieved to a great extent, the statement said. Four such awareness programmes will be conducted in collaboration with the State Bank of India to cover the whole country, it said."
9,MG Motor India partners with Siemens to leverage digital technologies to boost productivity,companies," MG Motor India on Tuesday said it has partnered with Siemens to leverage cutting-edge digital technologies to increase productivity, save energy and cost and reduce emissions in its operations. Under the partnership, the two firms will collaborate to develop innovative digital solutions to conserve energy and build a sustainable future, MG Motor India said in a statement. ""Our partnership with Siemens is focused on industrial digitalisation and intelligent manufacturing. It will strengthen our commitment to lowering carbon footprints, increasing production efficiency, and providing significant energy and cost-saving solutions,"" MG Motor India, Director - Manufacturing, Ravi Mittal said. MG will use Siemens' MindSphere and Plant Simulation software as a closed-loop digital twin. These can connect plant assets and processes and provide insights into more streamlined paint processes, resulting in a 15 per cent increase in the future pre-treatment and electro-coating paint process, the statement said. ""What we have created with MG Motor is the digital twin of production. It allows MG to connect the plant through automation and monitor real-time operational performance,"" Siemens Ltd Head of Digital Industries Suprakash Chaudhuri said. This generates valuable insights by applying advanced analytics to real-time data in a closed-loop simulation environment, he said, adding the seamless combination of the real and the digital world sets the basis for continuous improvement."
10,PwC to acquire Bengaluru-based Venerate Solutions,companies," PwC India on Tuesday said it will acquire Bengaluru-based Venerate Solutions Private Limited, a salesforce consulting firm. PwC India, however, did not disclose the financial details of the acquisition. Upon completion of the acquisition, Venerate and its team of consultants and developers will integrate with PwC India's salesforce practice, said PWC India, adding this acquisition aligns with its commitment to invest in the area of digital transformation and also in strategic alliances. Founded in 2016, Venerate builds and deploys customised solutions on the salesforce platform across multiple clouds -- including the financial services cloud, salesforce marketing cloud, and various integration tools. ""Venerate will augment our salesforce consulting practice with significant end-to-end capabilities in the areas of platform engineering, and cloud and managed services, thereby bolstering our ambitions as a community of problem solvers,"" said Sanjeev Krishan, Chairman, PwC India. PwC India Leader-Advisory Arnab Basu said the acquisition marks the beginning of the inorganic growth aspirations of the advisory business in India."
11,CBI arrests joint drugs controller S Eswara Reddy in bribery case to clear Biocon Biologics injection,companies," The CBI has arrested Joint Drugs Controller S Eswara Reddy for allegedly receiving a Rs 4 lakh bribe to waive the phase three clinical trial of the Insulin Aspart injection, a product of Biocon Biologics under development to manage Type 1 and Type 2 diabetes, officials said on Tuesday. Biocon Biologics is a subsidiary of the Kiran Mazumdar Shaw-led Biocon. The company has denied allegations. The agency has also arrested Dinesh Dua, director at Synergy Network India Private Limited, who was allegedly giving Reddy a bribe, they said. After completing the necessary paperwork, the CBI has arrested Reddy and Dua, nabbed during a trap operation on Monday while the alleged bribe exchange was going on, the officials said."
12,"Explained | How will decline in edible oil price impact FMCG companies, consumers",companies," After climbing steadily for several quarters, edible oil prices have finally started to decline, bringing much-needed relief to Fast-Moving Consumer Goods (FMCG) makers. Edible oils such as palm oil are a key commodity used by FMCG makers like Hindustan Unilever, Marico, Dabur, Godrej Consumer Products, ITC and Tata Consumer Products and the skyrocketing price of the commodity led to inflated input costs for these companies. Most companies have indicated that they expect inflation to abate towards the second half of the year. Moneycontrol explains what led to the jump in edible oil prices, what has prompted the fall now, how this will impact FMCG companies, and which entities stand to benefit the most. Also, will companies pass on the decline to consumers? What led to the jump in edible oil prices? Palm oil prices rose because of a fall in production in major edible-oil producing countries like Indonesia, Malaysia, Argentina, Ukraine and Russia due to unfavourable weather. Almost all of India’s palm oil requirements are met by Indonesia and Malaysia. According to ICRA, palm oil makes up about 40 percent of total edible oil consumption in India and 60 percent of it is imported. Similarly, prices of other edible oils such as soybean rose last year because of dry weather in Argentina, the largest exporter. Prices of most edible oils had shown signs of stabilising at the start of 2022, but the outbreak in February of the war between Russia and Ukraine, major exporters of sunflower oil, led to even higher prices. To plug the shortfall in sunflower oil, companies started looking for alternatives, leading to higher demand, price jumps and shortages. As a result, Indonesia, grappling with a shortage in the domestic market banned the export of palm oil, leading to chaos in the market as prices surged to as high as $1,800-1,900 per metric tonne (MT). What has helped the fall now? After several quarters, palm oil prices are finally in a downward trend. Palm oil is trading at $1,300 per MT compared to its peak of $1,800-1,900 per MT. The steep reduction in prices followed government intervention. The Indian government late in May scrapped import duties on sunflower oil and soyabean oil. A lifting of the palm oil import ban by Indonesia and higher availability of sunflower oil, including an improved domestic crop, have also helped. Following a drop in prices, companies such as Adani Wilmar, which sells edible oil under the Fortune brand, and Mother Dairy, which owns Dhara, have already reduced prices. The maximum retail price (MRP) of Dhara edible oils are being reduced by up to Rs 15 a litre across variants, Mother Dairy said in a recent press statement. Adani Wilmar has slashed edible oil prices by Rs 10. “Adani Wilmar has reduced the MRP of Fortune refined Sunflower oil’s 1-litre pack from Rs. 220 to Rs. 210 and MRP of Fortune Soyabean and Fortune Kachi Ghani (mustard oil) 1-litre pack from Rs 205 to Rs 195,” the company said. How will the development impact FMCG companies? A drop in edible prices, especially palm oil, augurs well for FMCG companies, which incur a significant amount of their input costs on these commodities. Sample this, palm oil accounts for 50-60 percent of input costs in soap. Palm oil and its derivatives are key commodities used in other FMCG products such as skin care products, shampoos, biscuits and noodles. The cost of several products of daily use had climbed substantially due to inflation in the past year; unable to contain rising costs, FMCG companies passed on the price increase to consumers. The price increases brought on temporary relief to companies and reinforced their margins but the move took a toll on demand, especially in rural India. FMCG companies such as HUL reported the first signs of a slowdown in the rural economy in the first quarter of FY22. A sluggish economy made it challenging for these companies to pass on the cost increase to consumers, denting their margins further. The gross margin of HUL, for instance, contracted by 331 basis points (bps) year-on-year (YoY) in Q4. Dabur reported a 130-bps YoY contraction in gross margin to 47.4 percent due to inflation. A fall in input prices benefits food and beverage companies such as Parle Products, Britannia, Nestle, and also companies that have a large presence in the personal care segment. “The sharp correction in palm oil (price) bodes well for many FMCG players, especially HUL, Britannia, GCPL and Nestle,” said Abneesh Roy, executive director, Edelweiss. “Palm oil has come down from peak levels. Malaysia and Indonesia have become competitive in terms of exports, which bodes well for Indian companies and consumers. We are enthused by this deflation, but need to see its sustainability,” he added. Will the fall in commodity prices benefit consumers? Consumers will have to wait a bit longer to see a reduction in the prices of packaged consumer goods. “The palm oil prices have dropped significantly in the last 20 days and this will definitely have a cool-down effect on input costs. However, we will have to see which direction the prices go in the days ahead. We will have to wait for some time and then take a call on reducing the prices as it is too early right now,” said Amit Kumat, CEO and MD, Prataap Snacks, which sells potato chips, snacks and Indian savouries under the brand Yellow Diamond. Mayank Shah, senior category head, Parle Products, too, said he does not anticipate a reduction in prices immediately as most companies are yet to factor in the increase in input costs. He also indicated that it is very unlikely that FMCG companies will reduce prices."
13,"Bounce Share plans to deploy over 10,000 e-scooters in next 2 years",companies," EV rental firm Bounce Share is planning to deploy over 10,000 e-scooters in collaboration with logistics startup Howdyy for the last mile delivery in the next two years, a joint statement said on Tuesday. These vehicles will be deployed across Bengaluru, Mumbai, Pune, Chennai, and Hyderabad, it said. Bengaluru-based Howdyy, which entered the market in 2020, provides an electric vehicle-driven fleet for mid and last-mile deliveries. ""We are thrilled to partner with Bounce for this strategic collaboration. Their market presence will help us in covering the last-mile delivery space in at least five cities. The collaboration will help us go a long way by carving the right niche in the domestic logistics industry. We look forward to more such tie-ups in the near future,"" said Aashirwad Deshmukkh, founder-CEO of Howdyy. Bounce Share is the EV rental arm of electric two-wheeler maker Bounce. Backed by global investors, such as Falcon Edge, Sequoia Capital, Accel, B-CAP, and Qualcomm, Bengaluru-headquartered Bounce rolled out its first consumer electric scooter Infinity E along with its battery-swapping network Bounce Infinity last December. ""With fuel prices rising and an increase in carbon emission, it is high time for the logistics industry in the country to focus on contributing to sustainable mobility. Our partnership with Howdyy is one step forward towards sustainable mobility solutions,"" said Anil G, co-founder and Chief Operating Officer of Bounce. Bounce's swapping stations work on the lines of a fuel station with charged and ready-to-go batteries that delivery personnel can easily swap with their near-empty batteries in a few minutes, the EV rental firm said."
14,GE Steam Power inks $165 million pact to supply 3 nuclear steam turbines to BHEL,companies," GE Steam Power on Tuesday said that it has inked a USD 165 million pact with state-run engineering firm BHEL to supply three nuclear steam turbines. GE Steam Power has signed a USD 165 million contract with BHEL for the supply of three nuclear steam turbines out of six units for NPCIL's domestic nuclear program- phase 1 being developed at Gorakhpur, Haryana (units - 1 to 4 (GHAVP)) and Kaiga (Kaiga-5&6) Karnataka, a company statement said. This domestic program includes 12 units of 700 MWe being developed by NPCIL with their own nuclear reactor technology i.e., Pressurized Heavy Water Reactors (PHWR). In total, it will represent 8.4GW of CO2-free electricity for the country, enough to power more than 14 million homes, it stated. In 2018, GE and BHEL had signed a business cooperation agreement and a License and Technology Transfer Agreement to enable them to manufacture nuclear steam turbines of 700 MW. The two companies are well positioned to respond to the country's needs for a lower carbon source of energy. Supporting the Aatmanirbhar Bharat initiative launched by the government of India, GE will manufacture the nuclear steam turbines at its facility in Sanand, Gujarat. These turbines are being engineered and manufactured with an improved design for enhanced output that will meet the requirements of the customer. ""At GE Steam Power, we are proud to partner with BHEL and to continue to support NPCIL and India in its path to a reliable and lower carbon energy future. With our facility in Sanand, we have local manufacturing capability to deliver on the nuclear aspirations of India domestic programme,"" said Frdric Wiscart, Nuclear New Build Leader for GE Steam Power. Today, GE's steam turbine technology operates in 50 per cent of the world's nuclear power plants, producing 200 gigawatts (GWs) for the global grid."
15,Akasa Air takes delivery of first aircraft Boeing 737 MAX,companies," Ace investor Rakesh Jhunjhunwala-promoted Akasa Air's first aircraft Boeing 737 MAX arrived in New Delhi on Tuesday, bringing it closer to securing the mandatory Air Operator Permit to start operations. The airline had received the ceremonial keys for the aircraft in Seattle, the US, on June 15, Akasa Air said in a statement. This is the first delivery out of the 72 Boeing 737 Max planes that Akasa Air placed an order with Boeing last November. ""Akasa Air today, welcomed the arrival of the first of its 72 Boeing 737 MAX aircraft, at the Indira Gandhi International Airport, in the presence of its leadership team,"" the airline said in the statement. ""The arrival of our first aircraft is a very happy moment for all of us and marks an important milestone, bringing us closer to our vision of building India's greenest, most dependable, and most affordable airline,"" said Vinay Dube, founder, Managing Director and Chief Executive Officer, Akasa Air. Akasa Air is a prime example of the progress made by Indian aviation in recent years, he said, adding ""this is not just a significant milestone for us and Indian aviation, but it's the story of a new India"". Boeing is proud to partner with Akasa Air as they embark on their journey towards making air travel inclusive and affordable for all, said Boeing India president Salil Gupte."
16,Dixon Technologies: Growth outlook wired to mobile business,companies," The March-quarter results of contract manufacturer Dixon Technologies continued to impress investors on most fronts. For FY22, the company has delivered a 66 percent growth in top line. The growth trajectory is anticipated to be sustained in FY23, `as the business enjoys a strong order book across the Home Appliances, TV, and the Mobile (PLI) segments.

(image)  

Dixon reported a healthy year-on-year (YoY) revenue growth of about 40 percent in Q4FY22, largely driven by the Mobile & EMS (Electronic Manufacturing..."
17,Construction sector: Better placed in current market scenario; prefer select stocks,companies," Construction companies (excluding Dilip Buildcon) maintained the double-digit growth momentum in the March 2022 quarter. However, it was slow when compared with the full financial year (FY22).

While the ban on construction activities in the NCR region was the prime  reason for the sluggishness, companies were already going slow on  execution following the steep increase in raw material prices. Moreover, the base of the corresponding quarter last year was higher.

Our conviction stocks (KNR Constructions, PNC Infratech, NCC, and HG Infra..."
18,Thermal power’s decade long utilisation slide begins to reverse,companies," For long, thermal power sector has suffered from excess capacities. As the installed capacity base doubled in 10 years to FY14, power plant utilisation levels dropped below 60 percent in FY17. This has triggered an investment rethink by power producers. Couple this with large scale adoption of renewable energy, and thermal power capacity additions more or less stalled.

As the economy slowed, utilisation levels hovered around 60 percent and dropped below 55 percent during COVID, hurting returns of power plant..."
19,BSES discoms to install 50 lakh smart meters in the city by March 2025: BSES officials,companies," In a mega project, BSES power discoms in Delhi will install 50 lakh smart meters with a capital outlay of up to Rs 4000 crore, officials of the discom said on Monday. In compliance with the Ministry of Power guidelines, it is ""the fastest and largest"" private sector smart meter installation project in the country, said a BSES spokesperson. The tender for the project was floated on June 17. Execution of the smart meter installation is planned from October this year and expected to be completed by March 2025 as per existing Power ministry timelines, he said. The BSES prepaid smart meter project is larger than the estimated 4.4 million installations under various stages of execution so far in the country including the top five states- UP (11.54 lakh), Bihar (8.7 lakh), Rajasthan (5.5 lakh), Haryana (4.52 lakh), Assam (2.83 lakh), discom officials said. The BSES discoms- BRPL and BYPL- have begun the process to replace the existing electricity meters with smart versions. The discoms have issued tenders for supply (and contract maintenance) of five million smart meters – with a capital outlay of up to Rs. 4000 crore, they said. ""BSES' rollout program is a first-of-its-kind prestigious smart-meter programme on many fronts. Almost 5 million smart meters will be deployed in a single location utility, making it one of the largest such exercises anywhere in the country including any metro city,"" an official said. Typically, smart-meters rollout programmes, both in India and abroad, have been executed between 5-8 years while the project by BSES targets the installation of five million smart meters within just 2-3 years, they said. The smart meter project will empower the BSES with greater operational efficiencies and benefit consumers for ease of doing business along with various value-added services like monitoring and analysing energy consumption. It will help consumers make informed decisions on how to optimizeelectricity consumption and reduce bills, alerts on faults and outages, they added. electricity consumption and reduce bills, alerts on faults and outages, they added."
20,"As the world of work changes, role of HR is shifting from recruiter to relationship manager",companies," With a change in the world of work and the hiring ecosystem in the past couple of years, the role of human resource (HR) managers in companies has assumed greater significance, and changed from a recruiter to a relationship manager for the employees/staff, and business goals, and from payroll in-charge to problem solvers. With the evolution of workspace dynamics, hybrid work becoming a new normal, and employee retention assuming greater meaning, HR leaders are reinventing themselves - at least several of them if not all. HR, as a business role, has evolved, said Chandrajit Pati, Chief People Officer of agrochemicals firm PI Industries. He said managers across sectors have become more of solution providers for employees and for business units. Ritu Rakhra, Regional HR Head (India), Dell Technologies, said the role of HR has evolved in the last few years. In the last couple of years, the HR function has changed as much as the entire business outlook, she said. ""The pandemic impacted everyone...then the great reshuffle happened, and the challenge of retention assumed significance across industries. HR and people leaders are now increasingly focusing on wellness, mental health of employees, and making that extra effort to connect with employees and teams, via team leaders and focused programs,"" Rakhra explained. Pati said HR managers across industries are open to listening to employees more. Besides, he and his team have given a lot of access to colleagues to solve their issues on a regular basis. The relationship is not confined to one or two duties anymore, but is about nurturing constant relationships, and conscious relationship. Hiring is no more transactional. It is a relationship between the hiring managers or recruiters, and possible employees. While at the lower end of the employee pyramid, transactional behaviour is still dominant, at the mid and senior levels recruiters are building relationships. “All of a sudden HR has been catapulted to the business operations (space too) ...When you handle people, you are not doing it in isolation anymore, you have to manage people along with other stakeholders, including your Board…” Pati of PI Industries, said. Recruiters and staffing firms also argued that the rigidity around employee engagement, hiring, rehiring, etc is getting redefined and the role of HR is growing in stature."
21,Storyboard18 | IPL digital rights win will unlock the potential of Bharat market for Viacom18,companies," Winning the entire bouquet of digital rights for the IPL 2023-2027 cycle is the beginning of a new innings for Viacom18 as Experts see the brand surpassing the subscription and ad revenue benchmarks set by competitor Disney+Hotstar. “In 2021 Disney+Hotstar clocked close to Rs 1050 to 1100 crore as revenue on the back of IPL, almost 50% came from subscriptions. While there is no clear understanding on whether Viacom18 will stream via just Voot or bundle it up with JioTV but this combination has the potential to unlock the immense potential of the Bharat market (Middle India and Rural India) and that is when subscriptions will start flowing in from not just metros but also Tier-II and Tier-III cities,” said Ramsai Panchapakesan, senior vice president and national head - Integrated Media Buying at Zenith. According to Ramsai the fact that winning bids of TV and digital rights of IPL this season were so close tells a lot about the stage at which each of the mediums are. While Viacom shelled out Rs 23,758 crore for Package B and Package C that club all digital rights together, 23,758, Star India bagged TV rights for the same cycle for Rs 23,575 crore. “TV has reached its maturity in terms of inventory innovation as well as reach while digital has a lot of room for growth and innovation. Another interesting fact we are seeing is that the connected TV (CTV) base is growing at a quick pace and as of May, India has reached close to 95 million CTV viewers providing an opportunity to monetize by attracting more premium brands,” he said. “With no pressure of incremental growth as in the case of Star that had both TV and OTT rights, digital will now completely be propelled with the new benchmarks and advertisers will come to Viacom18 for digital focus growth and sharp targeting,” he added. While close to 28 to 31 percent of total viewership for IPL for Star came from digital, Viacom18 expected to take the number to new heights with new initiatives to push growth for their platform, experts. Turns out, the entry price for digital ad inventory may go up by 1.8x but to counter that publisher may start breaking down their cohorts to keep entry costs affordable for both new and existing advertisers. In terms of ad format, Disney + Hotstar offered inventories in display ads (billboard, native mage) and video ads (bumper, mid-rolls, carousel, leadgen). Viacom18 as per domain experts will bring in newer formats and at revised ad rates. While a mid-roll ad on digital costs anywhere between Rs180-Rs210 CPM per 10 seconds, in 2023 the prices (CPM) can touch Rs260 to 300 for the same duration. The natural question that comes here is why would advertisers pay the premium for the upcoming season? The simple answer to that is - reach. The growing reach has always been the sales pitch for IPL inventory. Interestingly according to media buyers, there is no history attached to pricing negotiations. “People refer to the previous year's pricing only for the sake of comparison and Star has always gone ahead with whatever price made sense for them and advertisers have negotiated but never complained because of the sheer reach of the league,” said an industry insider. The other factor that would justify the premium pricing for advertisers would be the novelty factor of the platform. “Disney + Hotstar has a very different audience profile when compared to Voot. So advertisers will gain a new set of audiences who are Voot loyalists. So there will be new subscribers to the existing set. This heterogeneous audience will have immense potential for targeting across categories,” said Gaurav Saini, founder at Chandigarh-based IPL specialised media agency, Big Media Kart. Alongside being the launch pad for various new cricketers, IPL has also opened up monetisation options for a lot of digital players. In 2011, Indiatimes, the then mobile and audio rights partner for IPL had announced its partnership with Google wherein all 74 matches of the league were streamed on its dedicated YouTube channel. “Back in 2011 IPL helped YouTube launch their ad format in India and even with Disney+Hotstar the entire reach of the platform was propelled by IPL. Viacom18 picking it up this time will see similar trends because IPL as a property is growing year on year and is the largest canvas that the country has to garner viewership and reach,” Kavita Shenoy, founder and CEO at Voiro Bangalore-based ad-tech and SaaS start-up Voiro provides revenue analytics and workflow automation solutions to media and content-led companies like Voot and others."
,topic,category,content
0,"'Auto ancillaries' revenue may grow 8-10% in FY23 on stable demand, easing supply-chain woes'",companies," Auto ancillaries' revenues are expected to grow 8-10 per cent in 2022-23 on the back of a stable demand and likely easing of supply-chain concerns in the second half of the year, Icra said on Monday. At the same time, the sector's coverage metrics is also likely to remain comfortable in 2022-23, benefitting from healthy accruals and relatively low incremental debt funding requirements, the rating agency said in a release. In last fiscal year, 31 auto component companies with cumulative revenues of over Rs 1,75,000 crore had registered a 23 per cent year-on-year growth in revenues, driven by domestic original equipment manufacturers (OEMs), replacement, export volumes and pass-through of commodity prices. Though the growth came on a relatively low base of FY21, the actual revenue expansion was better than Icra's estimates, partly on account of better-than-expected exports and increase in realisations to pass on the impact of higher commodity inflation and freight costs, it said. Icra's estimation of operating margins for FY2022 had factored in operating leverage benefits. However, the unprecedented inflation in raw material costs and freight costs in H2 FY2022 (October-March )and inability to pass on the same completely and in a timely manner impacted the profit margins in previous fiscal year, according to the release. Operating margins for the sample 31 auto component companies in FY2022 were the lowest in last five years, it added. Icra expects auto ancillaries' revenues to grow by 8-10 per cent in FY2023, supported by stable demand as well as the expected easing of supply-chain related issues in H2 FY2023. Over the long-term, premiumisation of vehicles, focus on localisation, improved exports potential and EV opportunities, resulting in higher content per vehicle, would translate to healthy growth for auto component suppliers, in our view, said Vinutaa S, Vice President and sector head at Icra. According to her, auto ancillaries have displayed adequate liquidity position, especially across tier-I and tier-II players. Icra expects the coverage metrics for this sector to remain comfortable going forward as well, aided by healthy accruals and relatively low incremental debt funding, she stated. The estimated revenue growth for the sample in FY2022 was constrained by factors like semiconductor shortage issues, muted two-wheeler and tractor demand, and the impact of geopolitical developments on international business, she said. However, the industry's actual revenues were supported by healthy exports and better realisations. Icra's sample of 30 companies (excluding a large auto component supplier) reported operating margins of 10.6 per cent for FY2022, 10 basis points lower on a Y-o-Y basis, and 40 basis points lower than projections, she added. Uncertainties on the supply-chain front and cost inflation resulted in auto ancillaries stocking higher inventory, with inventory levels for the sample being the highest as of March 31, 2022, compared to the last four years. Nevertheless, the working capital intensity remains comfortable, at sub 10 per cent levels, according to Icra. It highlighted that operating profits for the sample were higher in previous fiscal year when compared to FY2020 and FY2021, aided by healthy revenues, despite a marginal dip in operating margins. Icra said while debt levels increased with rise in working capital intensity, the improvement in operating profits resulted in comfortable debt coverage indicators for the industry. It also said the capex spend of the auto ancillary sample for FY2022 as a proportion of their operating income was 5.9 per cent, lower than the pre-COVID levels of over 7.5 per cent, which was in line with Icra's estimates. The incremental investments have been primarily towards capability development-- new product additions, product development for committed platforms, and development of advanced technological and EV components-- unlike investments towards capacity expansion witnessed in the past."
1,VIL board meeting on June 22 to consider up to Rs 500 crore fundraising from Vodafone Group,companies," Vodafone Idea's Board is scheduled to meet on June 22, to consider and approve a proposal for raising funds to the tune of Rs 500 crore. The fundraising will be through the issuance of equity shares or convertible warrants on a preferential basis to one or more entities belonging to Vodafone Group (one of the promoters of the company). ""... A meeting of the Board of Directors of the company is scheduled to be held on Wednesday, 22nd June 2022... to consider proposal for raising of funds aggregating up to Rs 500 crore, by way of issuance of equity shares and / or convertible warrants on a preferential basis to one or more entities belonging to Vodafone Group (one of the promoters of the company),"" VIL said in a filing to BSE on Sunday evening. The move comes as the Indian telecom market is poised for 5G spectrum auction, and subsequent roll out of new-age offerings. Following the September reforms announced by the Centre, debt-ridden Vodafone Idea (VIL) had opted for converting about Rs 16,000 crore interest dues liability payable to the government, into equity. This will result in the government holding about 33 per cent stake in the company. Sources at the Department of Telecommunications (DoT) said that VIL's equity conversion proposal is in final stages, and required approvals on the same are expected as early as 7-10 days."
