3,Trade War So What?,finance," ""Trade War"" So What?           September 17, 2018 Off and on now for months headlines in both print and television have been full with stories about the huge threat posed by the Trade Policy of the Trump administration. It is as if some horrible economic catastrophe will impoverish the world. Make no mistake, we are not Trump fans, but on this issue there truly is some fake news going on. Powerful economic (read Big Multinational Companies) and extreme ideological forces (read dishonest partisans) are at work here. There is certainly cause for concern but, to know where near what it is shaping up to be. The expansion of world trade in the past 50 years has been remarkable and in a general sense been of tremendous value to the people of poor countries. Hundreds of millions of people have been lifted out of poverty. There is however, an underlying perception that had this not proceeded in the manner that it did, people around the world would be suffering. First of all there was never was ""free trade"". There has always been and still are a wide range of tariffs on all kinds of goods. Even in so called free trade agreements there are still tariffs and exceptions to key industries and services. Another issue not appreciated is that the vast majority of world trade value is in discretionary goods or, depending on one’s judgment, luxury items. Think of BMW’s going from Europe to the U.S. and vice versa. Those who deride expanded trade with China as devastating developed world manufacturing jobs have a point when they ask ""So a set of cheap steak knives at Wal-Mart goes from $ 14.99 to $ 21.99 or a big flat screen T V goes from $2,500 to $3,200? The world economy is not going to grind to a halt. Trump got elected because of the long simmering resentment by Middle American’s that the developing world was stealing their jobs and taking advantage of open markets that they don’t allow. The real truth is that large multinational companies (the same one that closed their local factory in 2002) pushed for a system where they could move manufacturing to Thailand or Mexico or China and make more money. China and the rest of the developing world were simply taking advantage of the relentless push of world capitalism. As for lack of access, tariffs and non trade barriers, how many Cadillac’s or Harley Davidson’s are the Chinese and Japanese going to buy anyways? As our hard core technical analyst of the stock market will tell you"" what the pundits and talking heads attribute to the daily ups and downs in the market are rubbish! ""What are they supposed to say: Today the NASDAQ went down because there was more selling than buying? Taking any news and attributing it to explain the daily vagaries of the stock market is the original Fake News and always will be. Unfortunately it has a self fulfilling aspect that shades the truth. Today the real concern here is too much debt in China and too much U.S. dollar debt by governments and companies in the developing world. If there is a slowdown in the world economy it will be because of the unwinding of these issues.  Trump trade policies don’t help but they won’t be the cause. Fabio Braga, Director of Research,"
4,Does Cardonio Really Have Experience in Blockchain Projects?,finance," Starting any project is truly tough, either for an individual or a company. A person, for instance, needs to have the funds to build sailboat, which is a sizeable undertaking that not many people can think of accomplishing. Aside from that, one would have to have the skills and knowhow to complete the job. Moreover, it would really be to one’s advantage to have the actual experience of building a sailboat or somewhat similar, at least. All those are necessary, certainly. But here is the important issue: Do you really need to do everything by yourself? If you have the funds, can somebody else who is qualified do it for you or help you do it? This is a no-brainer actually. We have all heard of outsourcing. They used to simply call it ""hiring"" someone to help or to do something which you might easily do by yourself but prefer not to in order to free your time for other important things. How do you think George Westinghouse put up his giant power company, Westinghouse Electric? By studying and knowing how to generate electricity and teaching his people to do it? No, he hired Nikola Tesla who had invented alternating current. And the rest is history. Utilizing the same principle, Cardonio works along with industry experts who provide its core team with the skills needed to launch the company at the same time that new recruits and talents in the blockchain field are being hired to complete the organization. In the next year or two, Cardonio will grow even more in capability and in experience and will be able to make the market feel its presence and resilience. A child does not have to know everything an older person does in order for it to enjoy the pleasures of life; for it is self-contained at its own level of existence. In the same way, a new company need not have to have everything a big company has in order to make a difference in the business world. Cardonio is not into rocket science or power generation. It simply aims to provide excellent financial service to its customers in the most straightforward and fundamental level, while allowing them to reap the benefits they would not get anywhere else. This is how Cardonio builds its company and also how it hopes to gain the trust of the financial community."
5,Gold Investor,finance," Gold Investor Update: September 12, 2018 So far this year Gold has not been the place to be unless you bought it in mid December 2017 and sold it in late January for a roughly ten percent gain. Since a high of $1,362 per ounce on January 25 gold has been in fairly steady decline that has recently seen it bouncing around the $1,190 mark. In the short term it looks to be going lower. As any experienced investor knows, it is when something is out of favor with little positive sentiment; it is the time to start looking at it closely. As most investors know the most important medium term determinant in the price of Gold is the strength of the U. S. dollar against other currencies. In this regard the medium term price of Gold chart is an almost perfect inverse mirror of USD Index chart both in direction and percentage terms. There are of course some important longer term factors that will come into play that determine the relative percentage movements and these must not be forgotten but predicting the price of gold in the short and medium term largely involves predicting the strength of the U S dollar. Major geo-political events can certainly create large upside movements but are usually short lived and almost impossible to predict. Experienced gold traders will sell into these events. So to the U S dollar. It has been beating up world currencies for some time now with no immediate signs of stopping. For anyone expecting a big turnaround in Gold, a good look at the 20 year chart of the USD Index, is a reminder that the bottom may be a long time coming. What becomes obvious is roughly a six to eight year pattern that more or less coincides with the general business cycle. Now depending on how one interprets the chart, the latest upward wave began in 2014 and will not reverse until 2020 at the earliest. Again, subject to technical interpretation, we could see a cycle completion in 2020 with the USD Index in the 115 to 120 range. This would represent a 20 or so percent increase from the current trading range of 95.If the price of gold price does the normal historical correlation we may see the price drop to as low as $950 an ounce. For the average investor it is important to keep the above logic in mind.  Much of what is written about Gold is produced by what are called ""Gold Bugs"". These are people who either because of genuine belief or vested interest see all things pointing to scenarios where Gold goes to $5,000 or even $10,000 an ounce. Some of their arguments are quite compelling particularly when talking about massive government debts, bank failures and other financial catastrophes. History does repeat itself and there will be another melt down. We just don’t see it happening for two or three years. In any event we recommend that all investors keep a minimum of three percent of their total portfolio value in actual physical Gold in small denominations just in case the Gold Bugs are right. Justin Hsu,  Commodity Analyst"
6,Life Settlements: The Option of Selling Unwanted Life Insurance,finance," A life settlement consists of selling a life insurance policy to a company or agency other than your original insurance provider. When you sell your life insurance package, you usually receive more money than you would if you canceled or surrendered your policy. However, you also typically receive less than the policy’s agreed death benefit amount. Regardless life settlements are something to look into if you are interested in selling unwanted life insurance. Content Suggestions:	Life Settlements: The Option of Selling Unwanted Life Insurance A life settlement consists of selling a life insurance policy to a company or agency other than your original insurance provider. When you sell your life insurance package, you usually receive more money than you would if you canceled or surrendered your policy. However, you also typically receive less than the policy’s agreed death benefit amount. Regardless life settlements are something to look into if you are interested in selling unwanted life insurance. How Settlements and Selling Life Insurance Works Life settlements are an option if you are interested in selling your life insurance policy. The best way to go about doing so is to shop your policy by talking to a life-settlement broker or provider in order to find out what it’s worth. You will need to have copies of your insurance policy and medical records prior to beginning your discussions. Once you meet with a life-settlement broker, they will make you an offer based on certain criteria. Age, health, premiums, type of insurance package, and death benefits are all things they will take into consideration before making you an offer. If you chose to accept the offer, you will receive the agreed upon amount from your life-settlement broker and they will assume the responsibility of the policy. The new provider will be accountable for paying all premiums and eventually will receive the benefits upon death. Other Considerations It’s smart to take all things into consideration before deciding to sell your life insurance policy. One aspect to be cautious of is the possibility of incurring tax penalties when selling a life insurance policy. Furthermore, one of the most challenging aspects of selling a life insurance policy is making sure you are getting a fair price for your policy. Be smart, as most of the life-settlement industry works off commission from policies. Make sure to only use sites and agencies that you trust, as you don’t want your personal health care information shared during application processes. Another consideration when selling life insurance is that it might be harder to get another life insurance policy later in life. Every person has a maximum amount for which they can be insured for. Selling your life insurance policy might make it more expensive to purchase a policy later in life as your age and health changes. Be sure selling your policy is the right choice for you and your future. There’re many things to consider when thinking about life settlements and selling your life insurance policy. Let Americans for Life help you with this decision and find you the best options for your needs. Visit our website today and let us help you find the right life settlement for your needs."
7,Should We Trade With Brokers With Lowest Spreads?,finance," In the forex market, spread is considered the transaction fee to traders and profit to forex brokers. Therefore, all traders love the lowest spread brokers while to some of brokers, they want to raise it as much as possible. CLICK HERE FOR THE BEST ACCOUNT FOR BEGINNERS Today, I have shortened from the list of many brokers in forex market at the moment to top 5 who provide the least spread. The five are: Exness.com Hotforex.com FBS.com XM.com FxPro.com Maybe you know some others with even lower spread. But I did not choose any of them without reasons. Only scalpers need low spread. Scalpers are trader who trade with an account for a short time and soon close it. Unlike long term investors, they do not have to pay swap but pay in spread or commission. They can only earn some pips per order and the less spread is, the more they could keep for themselves. If you are about to invest for long time, no need to look at the list. You had better find the most reliable and the best in this list to trade with. In forex, there are many brokers which are divided into 3 types: Market maker, STP and ECN brokers. Among these, the final doesn’t charge clients by spread. Bank’s quotes to Market maker and STP brokers will be added up a bit (or Mash Up) and offered to traders. The difference of original quotes and final quotes is profited by those traders. Besides, they won’t charge you other transaction fee. ECN would give you the original quotes which they get from the bank, therefore, their spreads are usually low, sometimes zero. However, those brokers will charge you commission for trading you made. CLICK HERE FOR THE 5 BEST ECN BROKERS There’s a truth that you should have known. You cannot trade well with a distanced broker. My advice for my friend or any people who just came to the game is trading with local brokers. Forex is like business and you trade with risk of loss and liars. Local brokers are regulated and licensed by local authorities, they will protect you the best. For example, if you are Chinese, you should trade with Exness instead of XM. Exness has website and 24/7 live support in Chinese, you have their assistance any time. Moreover, Exness uses regulations of CySEC, it’s all trustworthy system and able to protect you from expected loss. On the other hand, XM in general offer higher spreads but XM is regulated by one of the most reliable system on earth, the FCA (UK). XM targets at European people so it lays offices and a perfect payment system there. We should know that paying for regulation cost a lot and some European policy do not allow high leverage, thus, these brokers quoted higher spreads. You can read more about XM spread review here. Other spreads for your reference: Broker Name	EUR/USD spread	Regulation Exness	0.7 Pip (Classic account)	CySEC, FCA Hotforex	1.1 Pip (Premium account)	Vincent FBS	1.1 Pip (Standard account)	Belize XM	1.7 Pips (Zero account)	FCA (UK) FXTM	1.7 Pips (Standard account)	Belize Forex.com	1.8 Pips 	NFA (US) FxPro	1.7 Pips 	FCA (UK) In my opinion, you can sum it up as following: Exness is the best for Asian scalpers due to its lowest spreads among the non-ECN brokers and it policy for new traders are more supportive than other brokers. XM and FxPro are the best choice for Africa traders because of the FCA regulations. It’s also good for Europeans, so does Exness. To US traders, I would like to recommend nothing than the Forex.com, even its spreads is the highest of the list, but for US regulated brokers, it’s still the least. For many brokers, they do not trade by an only way. In fact, a broker can charge commission or spreads or both, and for spreads, they also offer different types of spreads (such as fixed spread, variable spread,) so customers can choose the best way to do the business. They are all the best brokers all around the world that I recommended you to trade with, instead of the other. There are more reasons to choose a broker such as: reputation, scam reports, customer services, payment systems, trading types… and spread is just one of those. For example, Exness and XM have been established for almost ten years with network all over the world. There’s no scam reports you can find about them. So even you are long term investors or a new man just want to five forex a try, Exness or XM is still suitable. They even have a program for anyone who want to practice trading. In summary, it’s not difficult to list top lowest spread brokers. You might just need to go on their website or do some orders. However, not every of them is the best to trade with. Everything to brokers matters to your profit and rights. No matter how long you trade, a trustworthy broker should be selected. CLICK HERE FOR THE 5 BEST FOREX BROKERS"
8,5 Lowest Spread Forex Brokers Review,finance," Recently, I have received a lot of emails asking information about the lowest spread forex brokers. Obviously, it’s quite easy for me to make a list of 5 lowest spread brokers. However, those emailing me may not know what they want and what they should do with the list. Understanding that, I write this article to show the aspects of the lowest spread forex brokers. CLICK HERE FOR THE 5 BEST FOREX BROKERS Many of you may know that spread is the difference between the Bid and the Ask prices. Or in other words, it is the transaction fee you have to pay for brokers or banks. Most traders want to trade with the lowest spread brokers as their transaction costs are lower. In this article, I will focus on four aspects of top 5 lowest spread brokers which are differentiating between spread and commission, reasons making US and UK brokers’ spread higher, type of traders needing low spread brokers, and ways to choose a good low-spread broker. Forex brokers consist of three types: Market Maker, STP and ECN. The main income of Market Maker and STP brokers are spread. Also, when getting quotes from liquidity providers, they will add the transaction fee (spread) to those quotes (Mash Up process). As a result, their spreads are higher in comparison to that of ECN brokers. On the other hand, ECN brokers offer the exact quotes provided by liquidity providers. They hence will charge commission as it’s their main income. From what analyzed, I conclude that spread and commission are differentiated by three things. First, spread is the main income of Market Maker and STP brokers. Second, commission is the main income of ECN brokers. Third, you are charged both spread and commission for ECN accounts, but the spread is nearly zero. So you just have to pay commission. Following is the list of top 5 lowest spread non-ECN brokers for your reference as the question is about low spread brokers. Exness.com Hotforex.com FBS.com XM.com FxPro.com CLICK HERE FOR THE 5 BEST ECN BROKERS Though US and UK are the two largest international forex markets, their brokers are not as competitive as others in terms of transaction fee. Usually, their spread and commission are higher than that of Australian and CySEC ones. For more consideration, look at the table below. Broker’s name	EUR/USD spread	Regulation Exness	0.7 pip (classic account)	CySEC, FCA Hotforex	1.1 pips (premium account)	Vincent FBS	1.1 pips (standard account)	Belize XM	1.7 pips (zero account)	FCA (UK) FXTM	1.7 pips (standard account)	Belize Forex.com	1.8 pips	NFA (US) FxPro	1.7 pips	FCA (UK) The table shows that the lowest spread is offered by Exness brokers. The highest one is offered by US and UK brokers, which is double that of Exness ones. Now I will explain why US and UK brokers’ spread is higher: Being controlled by US and UK regulations, those brokers cannot offer high leverage. Besides, they have to pay regulation fee. Therefore, they have no choice but charging more spread and commission. Here, I have some advice which you can consult. ●	If you are Asian traders, Exness is the best broker for scalpers. ●	If you are African traders, XM and FxPro are the best. ●	If you are US traders, Forex.com is the number one. ●	If you are European traders, XM, FxPro and Exness are perfect choices for you. Traders include two types: scalpers and long-term investors. Scalpers open and close many positions within short time, and usually, they keep those positions less than a moth. Long-term investors keep their positions over a month. For scalpers, spread and commission are their main transaction costs. They just earn some pips for each order, so they tend to choose low-spread brokers. For long-term investors, they can earn hundreds of pips for each order, so they don’t care much about spread and commission. However, they have to pay swap which is sometimes up to 90% of their profit. Thus, they prefer brokers with low swap. Below are the conditions for choosing good low-spread brokers. Regulated brokers Brokers with local payment system Low spread and commission Good regional supporters. This is the end of my article. Though it cannot bring you all information you need, I hope it can help you get more awareness of top 5 lowest spread brokers. From that, you can select a suitable broker to trade with. CLICK HERE FOR THE BEST ACCOUNT FOR BEGINNERS"
9,Bill gate Explains Change of Economy,finance," Bill gate has concluded that the system of Demand and Supply are changing fast  and the people as well as the government are not adapting quickly. He says that we live in a world with more intangible products like Software and other programs. These intangible products differ from how our own basic economy was built upon, now let's take an example. A person develops a piece of software and all they need to do is to make as many copies as the market demands and apparently making those copies Cost nothing at all not even a Penny. But if it's a car, the copies demands more materials to produce more of it. Bill gate reviewed his distinction as seen in his post about a book titled Capitalism without Capital. He says; ""What the book reinforced for me is that lawmakers need to adjust their economic policy making to reflect these new realities,"" Gates writes. ""For example, the tools many countries use to measure intangible assets are behind the times, so they're getting an incomplete picture of the economy."" It was also made vivid by Gates that The United State didn't Count Softwares as been part of the economy's GDP(Gross domestic Products). According the Haskel and Westlake, the the number of ""intangible"" products contributing to the economy began rising upward around 1994, a trend that has accelerated in the 21st century. ""Even today, GDP doesn't count investment in things like market research, branding, and training–intangible assets that companies are spending huge amounts of money on,"" Gates adds. But a huge question is how can we accurately measure the Economy, Gates suggest that we should switch the way we have been thinking traditionally: Here are some questions to consider: Should intangible products be patented and trademarked using a different set of rules than physical products? Should they be taxed differently? Should competition be defined differently in markets for intangible products? Although this is not a new topic but Gate's hypothesis is that the government should move faster to regulate economies where intangible goods are dominant."
10,Do Stock Market Numbers Really Matter?,finance," The last ""all time high"" in the S & P 500 (2,873) was struck just over six months ago, on January 26th. Since then, it has been down roughly 10% on three different occasions, with no shortage of ""volatility"", and an abundance of expert explanations for this nagging weakness in the face of incredibly strong economic numbers. • GDP is up, unemployment down; income tax rates lower, unfilled job numbers rising... The economy is so strong that, since April, it has become stable to upward in the very face of higher interest rates and an imminent trade war. Go figure! But what impact does this pattern have on you, particularly if you are a retiree or a ""soon-to-be""? Does a flat or lower stock market mean that you will be able to grow your portfolio income or that you will have to sell assets to maintain your current draw from your investment accounts? For almost all of you, unfortunately, it's the latter. I've read that 4%, after inflation, is considered a ""safe"" portfolio withdrawal rate for most retirees. Most retirement portfolios produce less than 2% of actual spendable income, however, so at least some security liquidation is required every year to keep the power on... But if the market goes up an average of 5% every year, as it has since 2000, everything is just fine, right? Sorry. The market just doesn't work that way, and as a result, there is absolutely no doubt that most of you are not prepared for a scenario even half as bleak as several of the realities packed inside the past twenty years. (Note that it took the NASDAQ composite index approximately sixteen years to rise above its 1999 highest level...even with the mighty ""FANG"". All of its 60%+ gain has occurred in the past three years, much the same as in the 1998 to 2000 ""no value"" rally.) • The NASDAQ has risen just 3% annually over the past 20 years including the production of less than 1% in spending money. • In spite of the dot.com rally from 1997 thru 1999, the S & P 500 lost 4% (including dividends) from year end 1997 to year end 2002. This translates into a nearly 5% per year asset drain or a total loss of capital around 28%. So your million dollar portfolio became $720k, and was still yielding less than 2% per year of actual spending money. • The ten year scenario (1997 through 2007) saw a modest 6% gain in the S & P, or growth of just .6% percent per year, including dividends. This scenario produces a 3.4% annual asset reduction, or a loss of 34%... your million was reduced to $660K, and we haven't gotten to the great recession yet. • The 6 years from 2007 to 2013 (including the ""great recession"") produced a net gain of roughly 1%, or a growth rate of about .17% per year. This 3.83% annual reduction  brought the $660k down another 25% leaving a nest egg of just $495k. • The S & P 500, gained roughly 5% from the end of 2013 through the end of 2015, another 5% draw, bringing ""the egg"" down to roughly $470k. • So, even though the S & P has gained an average 8% per year since 1998, it has failed to cover a modest 4% withdrawal rate nearly all of the time. ... i.e., in almost all but the past 2.5 years. • Since January 2016, the S & P has gained roughly 48% bringing the 'ole nest egg back up to about $695k... about 30% below where it was 20 years earlier... with a ""safe"", 4% draw. So what if the market performs as well (yes, sarcasm) over the next 20 years, and you choose to retire sometime during that period? And what if the 4% per year withdrawal rate is a less than realistic barometer of what the average retiree wants to (or has to) spend per year? What if a new car is needed, or there are health problems/family emergencies... or you get the urge to see what the rest of the world is like? These realities blow a major hole in the 4% per year strategy, particularly if any of them have the audacity to occur when the market is in a correction, as it has been nearly 30% of the time during this 20 year Bull Market. We won't even go into the very real possibility of bad investment decisions, particularly in the end stages of rallies... and corrections. • The market value growth, total return focused (Modern Portfolio Theory) approach just doesn't cut it for developing a retirement income ready investment portfolio... a portfolio that actually grows the income and the working investment capital regardless of the gyrations of the stock market. • In fact, the natural volatility of the stock market should actually help produce both income and capital growth. So, in my opinion, and I've been implementing an alternative strategy both personally and professionally for nearly 50 years, the 4% drawdown strategy is pretty much a ""crock""... of Wall Street misinformation. There is no direct relationship between the market value growth of your portfolio and your spending requirements in retirement, nadda. Retirement planning must be income planning first and growth objective investing maybe. Growth purpose investing (the stock market, no matter how it is hidden from view by the packaging) is always more speculative and less income productive than income investing. This is precisely why Wall Street likes to use ""total return"" analysis instead of plain vanilla ""yield on invested capital"". Let's say, for example, that you invested the 1998, retirement-in-sight, million dollar nest egg I was referring to above, in what I call a ""Market Cycle Investment Management"" (MCIM) portfolio. The equity portion of an MCIM portfolio includes: • Dividend paying individual equities rated B+ or better by S & P (so less speculative) and traded on the NYSE. These are called ""investment grade value stocks"", and they are traded regularly for 10% or lower profits and reinvested in similar securities that are down at least 20% from one year highs. • Additionally, especially when equity prices are bubbly, equity Closed End Funds (CEFs) provide diverse equity exposure and spending money yield levels typically above 6%. • The equity portion of such a portfolio generally yields in excess of 4%. The income portion of the MCIM portfolio, will be the larger investment ""bucket"" and it will contain: • A diverse assortment of income purpose CEFs containing corporate and government bonds, notes, and loans; mortgage and other real estate based securities, preferred stocks, senior loans, floating rate securities, etc. The funds, on average, have income payment track records that span decades. • They are also traded regularly for reasonable profits, and never held beyond the point where a year's interest in advance can be realized. When bank CD rates are less than 2% per year as they are now, a 4% short term gain (reinvested at between 7% and 9%) is not something to sneeze at. The MCIM portfolio is asset allocated and managed so that the 4% drawdown (and a short term contingency reserve) consumes just 70% or so of the total income . That's the ""stuff"" required to pay the bills, fund the vacations, celebrate life's important milestones, and protect and care for the loved ones. You just don't want to sell assets to take care of either essentials or emergencies, and here's a fact of investment life that Wall Street does not want you to know about: • The gyrations of the stock market (and interest rate changes) generally have absolutely no impact on the income paid by securities you already own and, falling market values always provide the opportunity to add to positions... • Thus reducing their per share cost basis and increasing your yield on invested capital. Falling bond prices are an opportunity of far greater importance than similar corrections in stock prices. A 40% equity, 60% income asset allocation (assuming 4% income from the equity side and 7.5% from the income side) would have produced no less than 6.1% in real spending money, in spite of two major market meltdowns that rocked the world during those twenty years. And that would have: • eliminated all annual draw downs, and • produced nearly $2,000 a month for reinvestment After 20 years, that million dollar, 1998, nest egg would have become roughly $1.515 million and would be generating at least $92,000 in spending money per year... note that these figures include no net capital gains from trading and no reinvestment at rates better than 6.1%. So this is, perhaps, a worst case scenario. So stop chasing that higher market value ""Holy Grail"" that your financial advisors want you to worship with every emotional and physical fiber of your financial consciousness. Break free from the restraints on your earning capabilities. When you leave you final employment, you should be making nearly as much in ""base income"" (interest and dividends) from your investment portfolios as you were in salary... Somehow, income production is just not an issue in today's retirement planning scenarios. 401k plans are not required to provide it; IRA accounts are generally invested in Wall Street products that are not structured for income production; financial advisors focus on total return and market value numbers. Just ask them to assess your current income generation and count the ""ums"", ""ahs"", and ""buts"". You don't have to accept this, and you will not become retirement ready with either a market value or a total return focus. Higher market values fuel the ego; higher income levels fuel the yacht.  What's in your wallet?"
11,The Questions Surrounding Filing Bankruptcy in New Jersey,finance," Bankruptcy can be an extremely scary yet very liberating process that one may realize is a positive alternative worth pursuing in their lives. No one sets out on a path to declare bankruptcy someday, but it can be reassuring to know that there are definite benefits one can receive if this ends up being the route that they end up taking. From stopping calls from creditors to possibly stopping the repossession of your home or car, to even being able to eliminate a certain percentage of your debt there can be many upsides to what many people consider to be an unfortunate state of affairs to be in. Obviously, there will have to be some hardships and inconveniences that need to be faced as well, which is why it will ultimately be up to the individual on whether or not this particular option is one that will benefit them in the end. Nonetheless, it is important to have knowledge about all of one’s options in this type of event in order to make the best decision you can going forward. There are many different reasons why a person can decide to declare bankruptcy, the main being that it offers someone a chance to get a fresh start financially. It can also be a solution that can seem like a miracle to those people that had no other way to catch up with all of their bills or money owed. Just how much debt is forgiven and how big of a hit your credit score will take are items that will depend on your exact financial situation, and while bankruptcy can help people get a clean slate it is not a process that people are allowed to do repeatedly except under very specific circumstances. Regardless, sometimes after a few big mistakes, all someone needs to be able to start their life over in a productive way is to be able to file bankruptcy in order to do so. Elimination of any percentage of your debt can be extremely helpful but it is not the only reason why someone would need to take advantage of this process. In addition to eliminating debt it also allows the person failing to pay their child support arrears over a period of time, it may restore their driver’s license if the only reason they were not able to carry one was because of surcharges that were owed and it also may eliminate a certain percentage of any debt that is owed because of income tax. The varying degrees in which all of this is possible again depends on everyone’s unique financial situation, so it is impossible to just list all of the outcomes that would definitely apply to you here. However, it will definitely benefit you to know all the avenues that are available to you when filing for bankruptcy. There is also the aspect on whether or not filing for bankruptcy will affect your credit, something that stops many people from even entertaining the idea. The truth is that bankruptcy will affect your credit in a negative way, just how negative depends on your circumstances. The other truth of the matter is that you may already have a low credit score which may be an added benefit of filing for bankruptcy in order to wipe the slate clean. This is because once a person finds their debt erased by bankruptcy, they will have more money to try and repair their credit over time as they are no longer burdened by the blanket of debt that had been covering them for so long. So while it may, in fact, affect your credit in the short term, as long as you are diligent about staying current with the new payments you will have going forward it is very possible that you will a chance to get your credit score to be the highest it has ever been one day. If and when you decide that bankruptcy is the correct option for you, there is also the decision on which type of bankruptcy to file: Chapter 7 or Chapter 13. Chapter 7 is known as a liquidation bankruptcy because any assets that you own that are not protected under bankruptcy laws can be sold to repay your creditors. Since most people in this situation do not have more assets than they can protect you can very likely eliminate all of your unsecured debt such as credit card debt or medical bills without losing any of your possessions, an aspect that many people find very attractive. This can be a truly fresh start for people and depending on your income level, it may be the right choice for you. Chapter 13 bankruptcy is more of a repayment process, one where you can keep all of your assets as long as you fulfill the 3 to 5-year repayment plan on a certain percentage of your debt that is decided on by the courts. This can be beneficial for those who have the means to afford it. Since bankruptcy normally deals with those who are having a hard time coming by funds, it is easy to see why this is not the more typical route. Regardless of which type of bankruptcy you file it is important to note that not every type of debt can be eliminated through the process. Any student loans, payments for child or spousal support, or any money owed for violating the law are all types of debt that bankruptcy will not be able to help you with. There are many different scenarios that bankruptcy could possibly help you take care of, but these are all classified as the kind of debt that cannot be removed in any way in this fashion. The courts will help you get out of numerous agreements that you originally intended to keep but these type of responsibilities are obligations that you will not be able to get out of no matter what type of bankruptcy you file."
12,Income Investing Paradox: High Dividend Equity ETFs and Mutual Funds,finance," Several years ago, while fielding questions at an AAII (American Association of Individual Investors) meeting in Northeast NJ, a comparison was made between a professionally directed ""Market Cycle Investment Management"" (MCIM) portfolio and any of several ""High Dividend Select"" equity ETFs. • My response was: what's better for retirement readiness, 8% in-your-pocket income or 3%? Today's' response would be 7.85% or 1.85%... and, of course, there is not one molecule of similarity between MCIM portfolios and either ETFs or Mutual Funds. I just took a (closer-than-I-normally-would-bother-to) ""google"" at four of the ""best"" high dividend ETFs and a, similarly described, group of high dividend Mutual Funds. The ETFs are ""marked-to"" an index such as the ""Dividend Achievers Select Index"", and are comprised of mostly large capitalization US companies with a history of regular dividend increases. The Mutual Fund managers are tasked with maintaining a high dividend investment vehicle, and are expected to trade as market conditions warrant; the ETF owns every security in its underlying index, all of the time, regardless of market conditions. According to their own published numbers: • The four ""2018's best"" high dividend ETFs have an average dividend yield (i.e., in your checkbook spending money) of... pause to catch  your breath, 1.75%. Check out: DGRW, DGRO, RDVY, and VIG. • Equally income unspectacular, the ""best"" Mutual Funds, even after slightly higher management fees, produce a whopping 2.0%. Take a look at these: LBSAX, FDGFX, VHDYX, and FSDIX. Now really, how could anyone hope to live on this level of income production with less than a five or so million dollar portfolio. It just can't be done without selling securities, and unless the ETFs and funds go up in market value every month, dipping into principal just has to happen on a regular basis. What if there is a prolonged market down turn? The funds described may be best in a ""total return"" sense, but not from the income they produce, and I've yet to determine how either total return, or market value for that matter, can be used to pay your bills.... without selling the securities. Much as I love high quality dividend producing equities (Investment Grade Value Stocks are all dividend payers), they are just not the answer for retirement income ""readiness"". There is a better, income focused, alternative to these equity income production ""dogs""; and with significantly less financial risk. • Note that ""financial"" risk (the chance that the issuing company will default on its payments) is much different from ""market"" risk (the chance that market value may move below the purchase price). For an apples-to-apples comparison, I selected four equity focused Closed End Funds (CEFs) from a much larger universe that I have been watching fairly closely since the 1980s. They (BME, USA, RVT, and CSQ) have an average yield of 7.85%, and a payment history stretching back an average 23 years. There are dozens of others that produce more income than any of the ETFs or Mutual Funds mentioned in the ""best of class"" google results. Although I am a firm believer in investing only in dividend paying equities, high dividend stocks are still ""growth purpose"" investments and they just can't be expected to generate the kind of income that can be relied upon from their ""income purpose"" cousins. But equity based CEFs come very close. • When you combine these equity income monsters with similarly managed income purpose CEFs, you have a portfolio that can bring you to ""retirement income readiness""... and this is about two thirds the content of a managed MCIM portfolio. When it comes to income production, bonds, preferred stocks, notes, loans, mortgages, income real estate, etc. are naturally safer and higher yielding than stocks... as intended by the investment gods, if not by the ""Wizards of Wall Street"". They've been telling you for nearly ten years now that yields around two or three percent are the best they have to offer. They're lying through their teeth. Here's an example, as reported in a recent Forbes Magazine article by Michael Foster entitled ""14 Funds that Crush Vanguard and Yield up to 11.9%"" The article compares both yield and total return, pointing out pretty clearly that total return is meaningless when the competition is generating 5 or 6 times more annual income. Foster compares seven Vanguard mutual funds with 14 Closed End Funds.... and the underdogs win in every category: Total Stock Market, Small-Cap, Mid-Cap, Large-Cap, Dividend Appreciation, US Growth, and US Value. His conclusion: • "" When it comes to yields and one-year returns, none of the Vanguard funds win. Despite their popularity, despite the passive-indexing craze and despite the feel-good story many want to believe is true—Vanguard is a laggard."" Hello! Time to get your retirement readiness income program into high gear and stop worrying about total returns and market value changes. Time to put your portfolio into a position where you can make this statement, unequivocally, without hesitation, and with full confidence: ""Neither stock market volatility nor rising interest rates are likely to have a negative impact on my retirement income; in fact, I am in a perfect position to take advantage of all market and interest rate movements of any magnitude, at any time... without ever invading principal except for unforeseen emergencies."" *Note: no mention of any security in this article should be considered a recommendation of any kind, for any specific action: buy, sell"
