10,Iran On The Path Of Demonizing Technology: Constantly Jamming Satellite Signals And Banning Free Internet Access And Social Medi,politics," by Michael Orfanos Within the past few months, a wide number of news reporters and news agencies around the world have underlined the importance of free  internet access, satellite news and social media, in shaping the world politics  in the wider Mediterranean area (meaning Northern Africa and Middle East)-the so called: ""Arab Spring"" that swept  through a number of countries and brought down authoritarian regimes and replaced them with democratic governments. For decades the  people of those countries were governed by authoritarian regimes and were denied their rights, however technology was able to overcome the state barriers and reach the people. In mid 2009, foreign press reporters made a significant revelation: that people in Egypt (primarily)  Libya, Yemen and other countries, were using satellite dishes in order to be informed by foreign news channels-thus bypassing the local propaganda from the state owned channels- and they were using free internet access and Social Media in order to communicate with each other and organize into demonstrator groups. For example, a member of the central committee of the demonstrators in Egypt had more than 90.000 followers in his Twitter account. Since then, most authoritarian regimes in the above described area have collapsed and are in the process of implementing democratic reforms. However, Iran is persistently trying to oppose this democratization wave-better known as ""Arab Spring"". More specifically, the Iranian government is constantly jamming satellite frequencies of all Western channels and bans access to  Internet and Social Media sites.It is estimated that around 50-65% of the Iranian people are watching satellite TV. Instead of using the state media agencies in order to get informed, Iranians prefer using BBC, Voice of America and other similar Western channels. Accordingly, the number of Iranians using Internet and Social Media is estimated around 20-23%. What is ironic is the fact that at the same time, the Iranian government is using international airwaves in order to operate freely on an international level and broadcast state propaganda to Iranians living abroad: ""Iran is having it both ways"" says a US State Department official. ""It is basically a win /win situation for Iran. They are propagandizing on an International level while at the same time they are jamming all foreign satellites, banning all Western news agencies sites and Social Media"". Some human rights activists call for reciprocal banning of the Iranian state governed news agencies operating worldwide: Shirin Edabi an Iranian lawyer and Nobel Peace Prize winner agrees ""...until the Iranian government learns to respect freedom of expression and freedom of free information"".  The EU also called on Tehran to ""lift restrictions on communications, including internet censorship and put an immediate end to jamming of satellite broadcasting"".Iran was also referred to Jeebboo (www.jeebboo.com) latest quiz questions: More specifically the question was ""Mr. Mahmoud Ahmadinejad is President in which of the following countries: A. Iraq  B. Iran or C. Saudi Arabia"". Popular internet quiz games are also considered a threat by the Iranian regime thus are banned."
11,The Social Contract & Criminal Justice,politics," The ‘Social Contract’ was first introduced around the 17th and 18th centuries by a group of thinkers including Thomas Hobbes, John Locke and Jean Jacques Rousseau. The underlying idea is the basic assumption that an individual will agree to give up some of their freedom in return for their freedom to not be imposed upon by others. It often falls to the state in order to police the line between different individual’s freedoms. Due to the ongoing malfunctions of the global economy we have seen a rise in the number of protest groups across the world. These protests have range from outright industrial strikes that pull individuals together to march against supposed wrongs, to the disparate Occupy movements that have been seen across the world, to the so called ‘Arab Spring’ where revolutions have occurred across the Middle East and North Africa. In order to contain these protests, enforcement teams have been employed to confront supposed activists who have sought to cause damage to property and individuals. It is at this point where we have to ask at what point does a protest become a dangerous situation? The argument over the strength of the supposed resistance by police officers has come to the fore with incidents in the U.K. where protestors are often combatted by policing methods which including ‘kettling’. This is where protestors are contained in a small area, often forcibly, and not allowed to leave. Secondly, the recent images of a police officer using pepper-spray on students at a peaceful protest at a U.S. university were described as, ""chilling"" by the chancellor of the University of California. It is incidents such as these that are driving the current debate over whether the ‘Social Contract ‘is breaking down. Questions are being asked and society itself is now asking whether a new idea is needed to consider how to form a political community in the face of ongoing economical, political, and societal fractures. There are a number of online schools which provide courses where students can study such activities. Indeed, by studying an online Criminal Justice degree, individuals will learn about law enforcement and, for example, how the U.S. Constitution and Bill of Rights apply to criminal law in that country. There is a great range of online degrees catering for students of Criminal Justice from a range of online schools. Whether you are interested in studying a Bachelor of Criminal Justice or a Master’s degree in Criminal Justice the range of topics available enable the student to learn more about the ‘Social Contract’ within a framework that covers a variety of topics. The average cost of a Criminal Justice degree can range from $12,000 a year to anything up to $25,000. If considering a career in Criminal Justice, it would be worth looking in to online schools which can generally provide online Criminal Justice degrees for a fraction of the cost of actually attending face-to-face lessons at another university."
12,Ask the Sheriff - Sheriff Ric Bradshaw,politics," Ask the Sheriff with Sheriff Ric Bradshaw It is that time of year and it’s the season for not just for shopping but for thieves. What you do you do to be careful especially at the malls this time of year? Sheriff Ric Bradshaw: A Couple Things are important: When we do a lot of shopping we will have a tendency to take care packages back to the car. We shouldn’t put them in the back seat or the front seat in plain sight so somebody to walk by and see the packages in there and break in. Put them in the trunk or keep those with you. For the women, keep your purse close to you. Don’t put it in the basket and walk off. One can get distracted and very easily do that and somebody could take advantage of this. These things seem very obvious but it happens all the time and then people forget the lock their cars after they do. Then it's right there where someone could take at any time. We get engaged in the shopping experience and it's very understandable when it happens. Is the Sheriff's Office beefing up some patrols especially in a nearby some of the malls? Sheriff Ric Bradshaw: We are paying real close attention to the parking lots. Our volunteers, our C.O.P.’s will be in the parking lots also. We're making sure that we're going to be seen in the high traffic areas. Especially with the traffic in and out of the malls, we want people to not get in a hurry. Put a smile on, put some patients on and remember there's going to be a lot of people out there. With all the extra Traffic and the snow birds that are going to be coming down here for the season, what about just being careful on the roads in general? Sheriff Ric Bradshaw: Absolutely, traffic is going to be congested so you know patients and courtesy goes a long way here. Also, there are a lot of DUI’s this time of the season. There are people partying and hitting the roads. We're going to have some Saturation Patrols without a doubt, so people need to understand if you're out here drinking and driving we're going to make sure that the roads are safe. We're also going to do the Tow-to-Go program again. That's where we team up with Brown Distributing and AAA so if somebody has too much to drink they can call 1-800-Tow-To-Go and get a tow truck to take them home. Be Smart, I know you want to drive your car home but listen, don't kill somebody or yourself or get the holidays ruined by going to jail because we’re going to be out there and if you're drinking and driving, it’s not going to go good for you. Call the one eight hundred number and you can get your car the next day. The program is free so there’s no problem."
13,The Safe Streets and Communities Act Restricts Some Canadian Pardons,politics," The Tory Government, led by the Honourable Rob Nicholson, Conservative M.P. for Niagara Falls has brought forward the Safe Streets and Communities Act (2011), fulfilling its Speech from the Throne promise to re-introduce law-and-order legislation to combat crime and terrorism. The current Canadian version of the Conservative Parliament re-introduced some reforms debated in the last session to The Safe Streets and Communities Act, stating a commitment to law and order. Canada's Harper government and the 41st parliament introduced the September 20, 2011 new legislation designed to restrict the ability of certain types of criminals to obtain pardons for their offenses to qualify for jobs. This is meant to filter them out from employment where they would be a risk around children, the ill, or the elderly. There is an emphasis on protection against violent and sexual crimes, especially against those who are underage. The law is made to protect the young; there are also sections that generally state that criminals will have less access to the public and more difficulty finding work when that job is one where a clear criminal record is an important requirement. Minister Nicholson stated: ""I am proud today to announce that our Government has fulfilled its commitment to Canadians to produce legislation to make our streets, families and communities safer. ""We campaigned on a promise to get tough on child sexual offenders, crack down on illegal drug trafficking, and improve the overall efficiency of our judicial system. Canadians gave us a strong mandate to bring forward these reforms."" They used this chance to announce laws such as The Protecting Children from Sexual Predators Act (former Bill C-54); The Ending House Arrest for Property and Other Serious Crimes by Serious and Violent Offenders Act; Sebastien's Law (Protecting the Public from Violent Young Offenders); The Penalties for Organized Drug Crime Act: The Increasing Offender Accountability Act; The Keeping Canadians Safe Act; The Justice for Victims of Terrorism Act - and other great-sounding titles that further enhance the justice system to whatever amount that may or may not affect you. Another part of the law doubles the minimum sentence for marijuana production from 7 years to 14, but go on to include an aggravating factor of ""for the purposes of organized crime"" ….but who's going to define what type of crime will be called organized. A small conspiracy of a criminal nature is organized but they're not hiding around every corner or necessarily a violent threat to the public. Their lawyers could have an uphill battle proving that they're not The Mob when the police might have a couple of bags of evidence and a list of phone numbers. It may not be a definition stretched out too far right now but ideally we should be seeing a better society with more freedom with more freedom where a pardon application isn't the only thing standing between a person and a job. The Government, however, wants to make it clear that some offenses are off-limits when young victims are involved. The Act provides provisions to increase higher penalties for possession of date-rape drugs in order to cut down on the incidents involving GHB and flunitrazepam, by moving these up to a higher drug category, schedule 1. Penalties have been increased for offences involving dealing drugs around schoolyards or to children. Moreover it will be taken more seriously when drugs are produced nearby and constitute a hazard to the children in the immediate area. Long called for by many I'm sure, but as we all know most good law is common sense; when laying down rules you should keep in mind that more laws lead to more laws. The Judge who rules on each law may have some draconian sentences up his sleeve if he comes upon a case that qualifies. The Canadian pardons process as it is spelled out in The Safe Streets and Communities Act won't guarantee certain types of employment to every ex-offender."
14,Dear Politicians – Don’t be Anti-Social: We Need to Know You!,politics," When it comes to voting for city elections, most people are ""somewhat"" informed about their local politicians. They are some of the same people who care about what happens in their city, are concerned about their tax dollars and how their policies will affect their families. However, the important thing for politicians to know is that these people are the ones voting. So, in order to vote smartly, they need to know which candidate will address their needs and concerns as voting tax-payers with families. So, it can be a bit disheartening when a person goes to look up information on candidates who are running for mayor and for city council and find very little concrete information. This is both sad and agitating. The amount of efforts put forth by these candidates make people feel duped. These candidates seemed to think that if they simply announce their candidacy that voters would flock to the polls. How could they think that? Voters aren’t sure who to vote for. In a few days, elections for major, alderman-at-large and ward alderman will be held where I’m from, Rock Island, Illinois. There are 9 candidates that should be vying for my vote. To date, I have received only one palm card (http://www.campaignpros.com/palmcards-postcards-businesscards.htm) and one cheaply created flyer in my mail box. I have had only one solicitation for a yard sign (http://www.campaignpros.com/yard_signs.htm) to be placed in my yard. And worst of all, not a single candidate has knocked on my door. This is completely unacceptable to me. From my online research, I have found that two of the mayoral candidates have a website and only one has a Facebook page.  One out of the 6 alderman candidates has a Facebook page and none have a dedicated campaign website.  I suppose I can forgive the aldermanic candidates for not having dedicated campaign websites, but Facebook is free and easy. This lack of accessibility and complete disregard for the needs of voters are extremely concerning. The laziness makes you wonder how badly these candidates really want these positions. Perhaps these expectations are too high but maybe candidates should offer their community more. What is concerning is that there are many voters who are expected to vote for someone they do not even know. Voting shouldn’t be like gambling. It should be a process in where voters can be confident about whom they are voting for."
15,Medical transcription and GP’s direct accountability for an £80 billion NHS budget,politics," Medical transcription and dictation is one area where surgeries and primary care trusts currently have complete control and where money can be effectively saved. Transcription Global are aware that the current coalition government’s announcements of increased financial responsibility for GP’s means that budgets will need graphic reassessment, and without doubt, money will have to be saved. The Health Secretary Andrew Lansley has announced the abolition of 152 primary care trusts by 2013, meaning the £80 billion NHS budget is going to be handed directly to GP’s. Practice Managers will then need to ensure that budgets and business strategy run smoothly and within the constraints of this difficult transitional period. Outsourcing medical transcription and dictation Here at Transcription Global, we recognise that the drivers of change are financial constraints imposed upon GPs and the urgent need to redress these issues. We assure you that the current costs for medical transcription and dictation within GP surgeries and practices can be driven down, whist still maintaining - and even increasing - service level provision. Real savings The solution, therefore, is very simple - the secure outsourcing of medical transcription and dictation to Transcription Global requires no investment as the system is fully provided for by ourselves. All that is required from the GP surgeries or practices is an internet connection and the digital transcription or dictation of audio. This can be done on iPhones, Blackberry’s or traditional digital dictation machines. The impacts of such a service in a time of financial constraint should not be disregarded. Transcription Global use only qualified and experienced, UK based medical secretarial staff, so rest assured that this is not an inferior option. If cost savings really do catch your attention, then the outsourcing of medical transcription and dictation must be seriously considered. For a full assessment of your needs, get in touch with us today and let’s discuss how we can really help save you money. Call us on 01772 252333 or email info@transcriptionglobal.com now. Image from NHS"
16,What an Atlanta Personal Injury Lawyers can do?,politics," Atlanta is the capital of Georgia in the United States of America. It is also the most populated among all cities in Georgia. Personal injury is a matter of the agenda. There is someone who is always wrong to put someone else's life in danger. Accidents due to drunk driving, bad working conditions, medical negligence or malpractice and even through the use of defective appliances, equipment or products are increasing. Injuries demand immediate medical attention. However, financial compensation is their right in a situation in which you are a victim. This is when the services of an Atlanta personal injury attorney are required. A personal injury lawyer from Atlanta is supposed to perform the following tasks. Call your best personal injury attorney immediately after an incident of personal injury. The attorney will determine how the accident occurred. It will also help get the property damage. He will help you evaluate the injuries he has suffered. In the case of the death of a loved one in an accident, an Atlanta lawyer personal injury is even more essential. In the midst of personal pain, accident insurance, medical and compensation claims are difficult to serve. The personal injury lawyer to attend to all the paperwork and documentation required by the situation and ensure that you can test their injuries in court. A rapid disbursement of funds of insurance and medical claims can only be achieved with the best personal injury lawyer. Different types of situations can result in personal injury. The Atlanta personal injury lawyer is equipped to deal with the following situations legally accepted personal injury: Car accidents - Car accidents can be serious and devastating. Delayed response can prevent the accident compensation process or may even lose the opportunity to file a claim. A lawyer for personal injury Atlanta luggage all the documentation and presentation while you are exhausting their injuries. In accidents and premises liability - Many cases of accidents due to neglect are reported each year in Atlanta. If you are faced with injuries caused by the work of workmanship and construction machinery, you can claim compensation for personal injury through an Atlanta personal injury attorney. He will help you win the compensation in question construction company employer, or production unit has indirectly caused the injury on you. There are injuries to children in day care, sometimes. Even day care centers can be brought to justice by an Atlanta personal injury attorney."
17,Libyan secret files reveal that former US officials advised Qaddafi on how to wage a propaganda war to save his regime.,politics," by Michael Orfanos Try placing yourselves into Qaddafi’s shoes for a moment. You have been the absolute ruler of Libya for almost 40 years now, with unlimited powers, however things don’t go as planned lately, and rebels are marching towards your capital -in order to overthrow you- aided by NATO forces that place your demoralized troops under severe bombardment causing them heavy casualties. Your regime is on the verge of collapse, while you’re losing fast political allies and public support. You now realize that you have a limited time window for action, in order to save your regime, what do you do? Well, Qaddafi decided it was time to go lobbying… Case 1: ""State Department’s Golden Boy to the rescue!"" Al Jazeera news producer Jamal Elshayyal visited the deserted central offices of the Libyan Intelligence Agency, initially looking for files entitled ""Lockerby"" or ""IRA"", however, he found out something astonishing: he found out secret files containing minutes of meeting of a secret meeting between former State Department member Charles David Welch and 3 high-profiled Qaddafi deputes, on August 2, 2011 in Cairo. ""Who the hell is David Welch and why he did that?"" you may ask. Well, former State Department official (under the Bush administration) David Welch, was a US career diplomat (www.naro.gr), having as his personal career highlight the US-Libya Comprehensive Settlement Agreement Act (August 14, 2008). The latter settled the amount of compensation for both families of American victims (Lockerbie bombing was one of them) and Libyan (bombing of Tripoli and Benghazi-1986). As a result of this agreement, US restored Libyan government’s immunity from lawsuits accusing the Qaddafi regime for terrorist acts. For David Welch this agreement meant that he could now resign from his position and pursuit work in the private sector- he joined ""Bechtel"" the same year (www.naro.gr/blog), a multi-billion corporation that was interested in getting  Libya’s oil and natural gas business. What a coincidence eh? The Minutes of Meeting found regarding the meeting between David Welch and officials of the Qaddafi regime, in Cairo 2, 2011, are quite revealing: Welch advised them to take ""confidence building measures"". This meant the recruiting of high profile US political and public opinion personalities, in order to influence US (mainly) and world public opinion in favor of the Qaddafi regime. Also, Welch proposed to his newly clients a way to undermine Libya’s rebel movement, by ""surfacing"" of forged papers demonstrating a close cooperation between Libyan rebels and Al Qaeda (!). Welch added that: ""…it’s better to receive this information as if it originated from these countries (Israel, Egypt, Morocco or Jordan)"". In addition, the former State Department official said he would be gladly to ""…convey everything to the American administration, Congress and other influential figures"", while he also proposed that ""Qaddafi step aside, but not necessarily relinquish all his powers"". Both Bechtel and David Welch when asked by reporters today for a comment, declined to do so. Case 2: ""The American Lobbyist’s fiasco"" Secret documents seen by Guardian’s Luke Harding also reveal another desperate attempt of the Qaddafi regime to influence US public opinion in favor of his regime. It seems that Libya’s former Prime Minister Al-Baghdabi Ali al –Mahmoudi, employed Sufyan Omeish, a US lobbyist. The latter in a letter to Baghdani (dated June 28, 2011) states: ""It is clear that the NATO forces have no intention of ending their military campaign over Libya anytime soon"" and goes one step further, informing him of  ""evidence of covert logistical military planning for a future ground invasion in either late September or October this year"". Clearly such actions could constitute a state prosecution against Omeish, since he was providing strategic information to the ""enemy"" (since at that time NATO was on war against the Qaddafi regime in Libya). However, in his following messages, Omeish turns out to be playing Baghdabi for a fool, reassuring the Libyan Prime Minster that ""…we also obtained a new confirmation from a high profile Princeton professor and former UN fact finding commissioner, to join our delegation"" and also about his talks with ""award-winning / Oscar-nominated filmmakers to help document the truth about Libya"" (!!!) and ensure global exposure. Mr. Omeish declined making any comment. Case 3: ""You got mail Mr. President!"" Former Libyan Prime Minister Baghdabi, sensing the end is near, with the rebels surrounding the capital Tripoli, decided to rise to the challenge: If you’re thinking this meant that the former Prime Minister joined the Qaddafi forces fighting the rebels and earning a glorious death, this simply wasn’t the case. He just wrote a letter personally to President Obama, complaining about the US’s ""unprecedented decision"" to freeze Libya’s assets, and for siding with the ""evil rebels"", and quickly fled to Tunisia (where other members of the Qaddafi family are also located). This was as close to heroic as he could get… Case 4: ""The Oscar for best drama performance goes to..."" Finally, we mustn’t forget that Gaddafi himself send an appeal to both US Congress & Senate prior to the encirclement of Tripoli by the rebel forces. The letter, as it was announced by the Libyan government to the local media, would be a ""slap in the face"" for America. Libyan media celebrated this imminent action from their leader, as an act of defiance and bravery: Qaddafi would also include in the letter his determination to fight to death in his capital. However, the letter that was actually sent to the US Congress and Senate wasn’t quite like this. Using a humble tone, Qaddafi expressed his unhappiness about the US military assistance-through NATO- to the Libyan rebels and stated that there is actually no reason for a war, since he has no power – in fact, Qaddafi claimed to have left power in 1977 (!!). He also added that all these years since the 90’s he was working hard in order to: ""establish a special relationship with the US"", claiming to be the innocent victim of France’s expansionary policies that call for indirect control of Libya under its sphere of influence. As an epilogue, we can conclude that Qaddafi’s lobbying efforts were feeble, incoherent and widely unsuccessful. All these initiatives made by the onetime ""wanna-be-President of Africa"" could not turn the tide of events that led to his eventual downfall. However, what makes the Qaddafi case so unique, is that while it is an undisputed fact, that Social Media played a significant role in the ""Arab Spring"", thus the monarchs of the countries participating in the Arab Spring, tried unsuccessfully to suppress them or block free internet access in their countries, the Qaddafi regime, was the only one that tried to engage itself in lobbying-which is a distinctive characteristic of the American political system. This means that Qaddafi knew the dynamics of lobbying in the American political system, and tried to exploit it in order to save his regime, which can be seen as a quite unique phenomenon, in global politics. Michael Orfanos is Marketing Manager and SEO Expert for naro.gr"
18,The Road Ahead For Politicians Everywhere Is Not Easy!,politics," Politicians in the United States of America can surely do a better job. There must be a change of approach if they are to maintain their respect as the leading democracy in the world. The American people are in the middle of nowhere when it comes to the real state of their economic affairs. What does downgrading of the credit rating from AAA to AA+ by one agency and the refusal of the others to follow suit. What about the job situation? Unemployment is on the lips of every politician but what about the industry leaders on both sides? What are they doing to improve conditions? What about the proud position of private sector leaders that they are the ones who create jobs. Why are they not creating jobs? Listening to the debate I get the impression that unemployment has to do with the level of corporate taxes levied on companies. While the noise is in the corner of those seeking substantial reduction on current corporate taxes, there are those who feel that taxes can be reviewed upward. One of the wealthiest men in the USA – Mr. Warren Buffet favors increased taxes. The debate is heading for an obvious conclusion that there needs to be an overhauling of the tax and social benefit structures. President Obama is correct; there should be a balanced approach. The very jobs that are the concern of every politician will take a further hit if the social services are reduced. What is really needed is control of the indiscriminate fees charged by the Health Care Institutions. No politician wants to deal with the problem head on. It is all about the high cost of health care. Sometimes a patient is asked to do several tests when one will do. President Obama noted that and in my opinion it appears that he is ready to take on the GOP head on. The next few weeks are going to be critical. The 2012 election campaign will be a very noisy season.  The tea party crowd will be really loud but I also feel it will be a defining moment for them. I don’t believe that the majority of Americans were satisfied with the way the raising of the debt ceiling issue was handled. There was no need to link the debt ceiling with the reduction in spending. It was necessary to priorities the process. Get the debt ceiling out of the way and then deal with spending cuts. Here in St. Lucia there is a new trend with politicians in opposition stepping out to assist the communities they represent or hope to represent. I always asked the question why politicians in opposition are helpless and can only do things for their constituents when they are in government? This is changing now and it is a good thing. The life of a politician should be one of service whether in or out of office. The election season in St. Lucia is very much upon us and the politicians have begun to sharpen their swords. There are interesting days ahead. Many persons have already predicted the outcome, unfortunately politics is like cricket and it is never over until it is over. In the months ahead it will become clearer as to the likely outcome. In the meantime, as always the voters have a responsibility to cast their ballot. Whether it is rock the vote or get out the vote, the voter turn out has to be improved. Our young people must be taught to respect the gains made by their fore parents who struggled to achieve adult suffrage. This is not to be taken lightly and their victory must be celebrated by everyone who has attained voting age and is registered by casting his/her ballot. The road ahead is not easy for politicians as the majority of people have grown to rely on them for their survival. Self Help, Self Reliance, Self Determination, Self Worth, Self Esteem, are all words that are needed to give meaning in the lives of the people. When self worth is truly established in the minds of the people, only then will they be in a position to enter into meaningful partnership with the government. There are some fundamental steps that must be taken to get the people to contribute meaningfully to the progress of the nation. The first step is to open the door to dialogue with the people. The people should be involved every step of the way in issues that affect them. The main aspiration of the people everywhere, above all is to enjoy a reasonable standard of living and this can only be realized when the people are fully behind their leadership. Remember always to Keep the Faith, God is in Charge, Dream Big and expect Daily Miracles! Edward Harris"
19,Conservative Policies and How They Aim to Fix the Country's Problems,politics," Nowadays, the country is severely divided about various issues.  One of the main topics of debate currently is illegal immigration.  Capital punishment, education, and abortion are also other hotly debated topics.  Here's a look at current conservative policies on some of these topics. Our country can actually benefit from immigration, but illegal immigration isn't necessarily a good thing.  The main issue is the fact that illegal immigrants can get into the country so easily.  If anyone want to attack the country, they may be able to get in easily through some of the same venues. Another issue that conservative policies address is the role of government in its citizen's lives.  The government shouldn't stick its nose in our business.  We're dangerously close to becoming a welfare state also and that certainly shouldn't happen. Abortion is yet another issue when it comes to American politics.  Many conservatives are split about this issue.  Even if they can't agree on whether it's wrong or right, they still feel the federal government shouldn't have any say in it.  However, the Constitution can be amended to address the issue, giving the federal government some say-so. One of the most pressing issues in the country is education since it directly affects the future of the country.  Since it's an individual's right to believe whatever they want, religious prayer in school should be allowed. Capital punishment is also taken into account with conservative policies.  If someone takes another person's life, then it's only fair that their life be taken as well.  Other conservatives are a bit more compassionate about it, believing in the power of forgiveness because of their Christian roots. One of the biggest current arguments is in regards to the Second Amendment.  Conservatives don't like the thought of the government trying to take away its citizens guns.  Only criminals would be left with guns if regular citizens couldn't legally own one. Now you know how conservative policies address some of the most debated topics around the country.  Although immigration can be good for the country, people definitely shouldn't be allowed to enter the country illegally.  It's best to allow school prayer to go unchecked in school since it is an individual's right to do so."
